../data/old_avoid_0.dat 138.680374
../data/old_avoid_1.dat 138.500320
../data/old_avoid_2.dat 137.612045
../data/old_avoid_3.dat 137.296997
../data/old_avoid_4.dat 136.726151
../data/old_avoid_5.dat 136.601196
../data/old_avoid_6.dat 136.146515
../data/old_avoid_7.dat 135.095428
../data/old_avoid_8.dat 135.086563
../data/old_avoid_9.dat 134.751328
../data/old_avoid_10.dat 134.395691
../data/old_avoid_11.dat 134.003922
../data/old_avoid_12.dat 133.888596
../data/old_avoid_13.dat 133.660797
../data/old_avoid_14.dat 133.518692
../data/old_avoid_15.dat 133.517014
../data/old_avoid_16.dat 133.485718
../data/old_avoid_17.dat 133.287842
../data/old_avoid_18.dat 133.092728
../data/old_avoid_19.dat 132.770432
../data/old_avoid_20.dat 132.416885
../data/old_avoid_21.dat 132.023254
../data/old_avoid_22.dat 131.862564
../data/old_avoid_23.dat 131.693176
../data/old_avoid_24.dat 131.617722
../data/old_avoid_25.dat 131.544754
../data/old_avoid_26.dat 131.399155
../data/old_avoid_27.dat 131.394852
../data/old_avoid_28.dat 130.862671
../data/old_avoid_29.dat 130.848953
../data/old_avoid_30.dat 130.740524
../data/old_avoid_31.dat 130.702667
../data/old_avoid_32.dat 130.678070
../data/old_avoid_33.dat 130.206406
../data/old_avoid_34.dat 129.190430
../data/old_avoid_35.dat 128.880249
../data/old_avoid_36.dat 128.870056
../data/old_avoid_37.dat 128.620483
../data/old_avoid_38.dat 128.560272
../data/old_avoid_39.dat 128.542404
../data/old_avoid_40.dat 128.474548
../data/old_avoid_41.dat 128.219315
../data/old_avoid_42.dat 128.127762
../data/old_avoid_43.dat 127.940155
../data/old_avoid_44.dat 127.491096
../data/old_avoid_45.dat 127.346245
../data/old_avoid_46.dat 127.307968
../data/old_avoid_47.dat 127.042709
../data/old_avoid_48.dat 126.873650
../data/old_avoid_49.dat 126.817856
../data/old_avoid_50.dat 126.552071
../data/old_avoid_51.dat 126.228027
../data/old_avoid_52.dat 126.057320
../data/old_avoid_53.dat 125.928963
../data/old_avoid_54.dat 125.884949
../data/old_avoid_55.dat 125.876610
../data/old_avoid_56.dat 125.750244
../data/old_avoid_57.dat 125.675278
../data/old_avoid_58.dat 125.668358
../data/old_avoid_59.dat 125.658485
../data/old_avoid_60.dat 125.598381
../data/old_avoid_61.dat 125.455452
../data/old_avoid_62.dat 125.353165
../data/old_avoid_63.dat 125.192047
../data/old_avoid_64.dat 125.057968
../data/old_avoid_65.dat 124.893661
../data/old_avoid_66.dat 124.754272
../data/old_avoid_67.dat 124.699516
../data/old_avoid_68.dat 124.683640
../data/old_avoid_69.dat 124.422714
../data/old_avoid_70.dat 124.410698
../data/old_avoid_71.dat 124.105751
../data/old_avoid_72.dat 123.724258
../data/old_avoid_73.dat 123.378212
../data/old_avoid_74.dat 123.301437
../data/old_avoid_75.dat 123.102394
../data/old_avoid_76.dat 123.028885
../data/old_avoid_77.dat 122.800148
../data/old_avoid_78.dat 122.564507
../data/old_avoid_79.dat 122.376114
../data/old_avoid_80.dat 122.355988
../data/old_avoid_81.dat 122.330391
../data/old_avoid_82.dat 122.256081
../data/old_avoid_83.dat 122.162712
../data/old_avoid_84.dat 121.990089
../data/old_avoid_85.dat 121.725792
../data/old_avoid_86.dat 121.369171
../data/old_avoid_87.dat 120.881546
../data/old_avoid_88.dat 120.330292
../data/old_avoid_89.dat 120.328484
../data/old_avoid_90.dat 119.832413
../data/old_avoid_91.dat 119.806686
../data/old_avoid_92.dat 119.634064
../data/old_avoid_93.dat 119.521652
../data/old_avoid_94.dat 118.434799
../data/old_avoid_95.dat 118.433685
../data/old_avoid_96.dat 117.734734
../data/old_avoid_97.dat 115.774216
../data/old_avoid_98.dat 115.338478
../data/old_avoid_99.dat 76.180008
