(centroid 19 0.102680 0.096575 0.090578 0.098680 0.107282 0.089146 0.102913 0.102304 0.097734 0.107855 0.100213 0.092813 0.107416 0.094300 0.097597 0.098875 )
(centroid 20 0.099112 0.099282 0.073942 0.036689 0.026679 0.023265 0.022825 0.025254 0.031961 0.071063 0.096162 0.100976 0.098071 0.099903 0.099233 0.099360 )
(centroid 21 0.100756 0.102596 0.102445 0.094838 0.101944 0.106938 0.103760 0.097239 0.101601 0.090702 0.097542 0.094573 0.104875 0.114660 0.102451 0.108998 )
(centroid 22 0.098389 0.106690 0.105413 0.101043 0.104480 0.097872 0.106837 0.106877 0.101639 0.104195 0.090742 0.090760 0.084731 0.099293 0.103475 0.096423 )
(centroid 23 0.099045 0.099853 0.098915 0.099933 0.099949 0.100069 0.099956 0.101327 0.101180 0.100792 0.100867 0.101951 0.096774 0.077699 0.059324 0.059987 )
(centroid 24 0.103773 0.090276 0.107646 0.098873 0.102789 0.099897 0.088890 0.098726 0.090674 0.092112 0.103215 0.103592 0.097874 0.098906 0.100517 0.090849 )
(centroid 25 0.105197 0.101243 0.100029 0.100708 0.094033 0.094463 0.104301 0.092034 0.100403 0.096414 0.091744 0.102152 0.089876 0.088595 0.097140 0.096511 )
(centroid 26 0.098204 0.099147 0.095425 0.103217 0.094765 0.096871 0.085934 0.102408 0.094076 0.106065 0.090999 0.093304 0.102057 0.107769 0.102408 0.110953 )
(centroid 27 0.084993 0.091144 0.098603 0.097740 0.096726 0.091968 0.058526 0.024187 0.013715 0.009505 0.006513 0.008502 0.008355 0.009528 0.009885 0.016246 )
(centroid 28 0.100217 0.100752 0.100802 0.100911 0.100554 0.099929 0.100241 0.100860 0.102220 0.102327 0.099977 0.088729 0.066199 0.062625 0.075721 0.095012 )
(centroid 29 0.099096 0.098427 0.099291 0.098346 0.098027 0.098548 0.097505 0.091012 0.043252 0.030264 0.026843 0.026327 0.027616 0.038803 0.067795 0.095541 )
(centroid 30 0.087401 0.103823 0.103775 0.104903 0.095360 0.102576 0.089063 0.097096 0.103335 0.103924 0.102015 0.096808 0.102263 0.093876 0.101118 0.099691 )
(centroid 31 0.059949 0.067853 0.092905 0.098546 0.101049 0.101625 0.100674 0.101024 0.100564 0.100498 0.100487 0.102245 0.098545 0.100284 0.100335 0.099602 )
(centroid 32 0.072970 0.067117 0.059540 0.056852 0.056384 0.057469 0.055254 0.053362 0.054772 0.053937 0.052964 0.053367 0.060217 0.068198 0.072684 0.081779 )
(centroid 33 0.095046 0.064648 0.042237 0.037572 0.039095 0.051350 0.094551 0.102311 0.101899 0.100380 0.099163 0.099942 0.098297 0.098675 0.100267 0.100766 )
(centroid 34 0.098286 0.099391 0.098772 0.099608 0.099697 0.098531 0.099911 0.101052 0.101196 0.099743 0.083808 0.054730 0.045474 0.046596 0.054465 0.084163 )
(centroid 35 0.037333 0.030708 0.028302 0.030516 0.038568 0.077499 0.097027 0.100424 0.098968 0.099972 0.099645 0.100065 0.098859 0.099014 0.098811 0.096793 )
(centroid 36 0.026272 0.019349 0.016878 0.018129 0.020449 0.027011 0.057285 0.094837 0.100038 0.099701 0.098320 0.099063 0.098235 0.099009 0.099076 0.099574 )
(centroid 37 0.057701 0.051943 0.056847 0.085881 0.098691 0.099510 0.099783 0.100365 0.100804 0.100870 0.099655 0.098084 0.097786 0.098989 0.098311 0.099221 )
(centroid 38 0.033281 0.031710 0.032049 0.044524 0.090142 0.101560 0.099777 0.100425 0.099759 0.099117 0.098489 0.098623 0.097075 0.098236 0.097025 0.089944 )
(centroid 39 0.102653 0.097450 0.104571 0.101628 0.103139 0.091656 0.097208 0.097375 0.102712 0.109073 0.099805 0.106615 0.096750 0.095309 0.107902 0.115009 )
(centroid 40 0.097688 0.105752 0.104688 0.094311 0.106744 0.109938 0.107154 0.099265 0.090825 0.103794 0.106299 0.097365 0.097148 0.097630 0.101215 0.095773 )
(centroid 41 0.099025 0.094216 0.109786 0.090195 0.092890 0.099792 0.102402 0.099137 0.104821 0.110382 0.104179 0.104211 0.098944 0.110607 0.098646 0.103720 )
(centroid 42 0.105233 0.098611 0.103039 0.103706 0.110358 0.100927 0.099208 0.117523 0.100991 0.095714 0.093063 0.098562 0.096465 0.103347 0.099963 0.105740 )
(centroid 43 0.104016 0.099031 0.087333 0.097329 0.093947 0.101270 0.104798 0.098654 0.092494 0.097965 0.106270 0.101807 0.087068 0.107761 0.102594 0.106975 )
(centroid 44 0.101569 0.096862 0.070438 0.057425 0.062442 0.085443 0.099896 0.101722 0.101765 0.099166 0.100754 0.100546 0.097998 0.100177 0.098630 0.099520 )
(centroid 45 0.099317 0.100754 0.099817 0.097977 0.063873 0.033065 0.029707 0.029819 0.037304 0.077480 0.100569 0.101172 0.099935 0.100925 0.100847 0.100290 )
(centroid 46 0.088662 0.092118 0.103315 0.098587 0.116387 0.097772 0.098679 0.099108 0.108025 0.100907 0.105614 0.104619 0.099892 0.102204 0.094088 0.103784 )
(centroid 47 0.107984 0.091190 0.088425 0.094862 0.098482 0.109498 0.107832 0.097021 0.108899 0.110411 0.101458 0.097507 0.099107 0.096020 0.098076 0.098175 )
(centroid 48 0.100027 0.100575 0.100432 0.099553 0.086890 0.062360 0.053483 0.058713 0.082403 0.098854 0.101682 0.101559 0.098304 0.097185 0.098501 0.098270 )
(centroid 49 0.096934 0.095727 0.062136 0.017945 0.010593 0.008276 0.006768 0.006925 0.008507 0.008333 0.013652 0.042720 0.083354 0.094342 0.096114 0.097839 )
(centroid 50 0.097099 0.100346 0.102601 0.110582 0.092332 0.102535 0.112539 0.097927 0.100425 0.101179 0.102220 0.103328 0.103438 0.106588 0.091657 0.099659 )
(centroid 51 0.088603 0.093310 0.096103 0.097481 0.099022 0.098275 0.096764 0.091065 0.062104 0.025261 0.017025 0.013752 0.012060 0.013919 0.015537 0.021762 )
(centroid 52 0.098591 0.099786 0.099276 0.099296 0.099773 0.100714 0.100422 0.095958 0.064920 0.049418 0.049253 0.062300 0.085214 0.099808 0.100667 0.100494 )
(centroid 53 0.100704 0.099864 0.098839 0.093359 0.059085 0.030533 0.025475 0.023759 0.025332 0.027659 0.045265 0.095495 0.098305 0.100113 0.100460 0.100232 )
(centroid 54 0.015995 0.010335 0.008178 0.008085 0.007346 0.007928 0.010688 0.015902 0.060500 0.099138 0.101079 0.100335 0.099675 0.099406 0.097084 0.097364 )
(centroid 55 0.097578 0.100255 0.099457 0.100262 0.100415 0.093226 0.072069 0.051753 0.048635 0.058865 0.088207 0.100278 0.098672 0.099416 0.098866 0.098741 )
(centroid 56 0.021469 0.020999 0.022743 0.025519 0.033217 0.048467 0.077200 0.094425 0.100709 0.100931 0.097284 0.076582 0.058602 0.040542 0.029947 0.026142 )
(centroid 57 0.092879 0.096105 0.096981 0.096990 0.097374 0.097074 0.097783 0.099022 0.099136 0.098626 0.099512 0.093105 0.059088 0.040551 0.037452 0.041040 )
(centroid 58 0.100861 0.104485 0.101302 0.103875 0.094577 0.096832 0.104530 0.109042 0.106246 0.102557 0.102311 0.098760 0.108014 0.102183 0.102990 0.086922 )
(centroid 59 0.100813 0.101042 0.088153 0.053026 0.037095 0.033301 0.034201 0.044870 0.090286 0.099783 0.101292 0.102901 0.097703 0.100641 0.100009 0.101413 )
(centroid 60 0.090248 0.098712 0.099353 0.098004 0.097898 0.093731 0.094212 0.094006 0.097034 0.099680 0.094034 0.043423 0.025814 0.022366 0.022514 0.024192 )
(centroid 61 0.100457 0.102038 0.095189 0.102979 0.107981 0.102462 0.101251 0.092285 0.098120 0.084408 0.102419 0.104411 0.101671 0.097319 0.111327 0.103023 )
(centroid 62 0.101469 0.101090 0.095092 0.081620 0.105754 0.102261 0.091444 0.104167 0.109034 0.100816 0.096487 0.100652 0.096272 0.097967 0.094297 0.100691 )
(centroid 63 0.083126 0.056883 0.049729 0.051969 0.074833 0.098423 0.100417 0.100510 0.100628 0.100477 0.098825 0.099154 0.098773 0.099710 0.099808 0.100043 )
(centroid 64 0.095460 0.093541 0.084468 0.096336 0.090971 0.102392 0.098633 0.102384 0.099296 0.095178 0.099429 0.108731 0.101277 0.103910 0.099097 0.093798 )
